"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"977","6.6475794844281744E-1","-4.2544999999999999E-1","6.0596740927497750E-1","2.6951978826851480E-1","-5.6837026580464312E-1","-7.0315974013124460E-1","1.7322711174810099E+0","6.2986666494727297E+0","2.7919808717699670E+1","1.0021485264140699E+0","1.215058560962404E-2"
"976","6.6532429271107851E-1","-4.2544999999999999E-1","6.0534069710330585E-1","2.6850606268802640E-1","-5.7027507443408099E-1","-7.0436834744581378E-1","1.7297179847483399E+0","6.2986906531073430E+0","2.7919915117502079E+1","1.0021694098857501E+0","1.215058560962404E-2"
"975","6.6588905724649938E-1","-4.2544999999999999E-1","6.0471458878345452E-1","2.6748994855473995E-1","-5.7217997483423022E-1","-7.0557349794702895E-1","1.7271571862996500E+0","6.2987146952690791E+0","2.7920021688081885E+1","1.0021902375231599E+0","1.215058560962404E-2"
"974","6.6645224162071881E-1","-4.2544999999999999E-1","6.0408909131315525E-1","2.6647145435311748E-1","-5.7408496931293895E-1","-7.0677518110542537E-1","1.7245887327560601E+0","6.2987387755820281E+0","2.7920128427772806E+1","1.0022110086907201E+0","1.215058560962404E-2"
"973","6.6701384542336650E-1","-4.2544999999999999E-1","6.0346421168620867E-1","2.6545058857146164E-1","-5.7599006016560894E-1","-7.0797338639482932E-1","1.7220126348115401E+0","6.2987628936699123E+0","2.7920235334906938E+1","1.0022317227582300E+0","1.215058560962404E-2"
"972","6.6757386826115561E-1","-4.2544999999999999E-1","6.0283995689103897E-1","2.6442735970255893E-1","-5.7789524967299033E-1","-7.0916810329341573E-1","1.7194289032351300E+0","6.2987870491560569E+0","2.7920342407814616E+1","1.0022523791014100E+0","1.215058560962404E-2"
"971","6.6813230976030824E-1","-4.2544999999999999E-1","6.0221633391221319E-1","2.6340177624160066E-1","-5.7980054010397819E-1","-7.1035932128214352E-1","1.7168375488690699E+0","6.2988112416634428E+0","2.7920449644824640E+1","1.0022729771003900E+0","1.215058560962404E-2"
"970","6.6868916956421598E-1","-4.2544999999999999E-1","6.0159334972859546E-1","2.6237384668794483E-1","-5.8170593371218005E-1","-7.1154702984643403E-1","1.7142385826314599E+0","6.2988354708146881E+0","2.7920557044264203E+1","1.0022935161404500E+0","1.215058560962404E-2"
"969","6.6924444733481681E-1","-4.2544999999999999E-1","6.0097101131401898E-1","2.6134357954390486E-1","-5.8361143273736271E-1","-7.1273121847536469E-1","1.7116320155153399E+0","6.2988597362320666E+0","2.7920664604458985E+1","1.0023139956130400E+0","1.215058560962404E-2"
"968","6.6979814275171390E-1","-4.2544999999999999E-1","6.0034932563661780E-1","2.6031098331528457E-1","-5.8551703940385491E-1","-7.1391187666228617E-1","1.7090178585900400E+0","6.2988840375375243E+0","2.7920772323733196E+1","1.0023344149133300E+0","1.215058560962404E-2"
"967","6.7035025551312721E-1","-4.2544999999999999E-1","5.9972829965874375E-1","2.5927606651055490E-1","-5.8742275592108606E-1","-7.1508899390458203E-1","1.7063961230012099E+0","6.2989083743526884E+0","2.7920880200409634E+1","1.0023547734437099E+0","1.215058560962404E-2"
"966","6.7090078533564490E-1","-4.2544999999999999E-1","5.9910794033668990E-1","2.5823883764090111E-1","-5.8932858448283298E-1","-7.1626255970388508E-1","1.7037668199715099E+0","6.2989327462988687E+0","2.7920988232809716E+1","1.0023750706100900E+0","1.215058560962404E-2"
"965","6.7144973195307400E-1","-4.2544999999999999E-1","5.9848825461979671E-1","2.5719930522102524E-1","-5.9123452726571091E-1","-7.1743256356688689E-1","1.7011299608016499E+0","6.2989571529970858E+0","2.7921096419253541E+1","1.0023953058248600E+0","1.215058560962404E-2"
"964","6.7199709511906480E-1","-4.2544999999999999E-1","5.9786924945189768E-1","2.5615747776688297E-1","-5.9314058643163581E-1","-7.1859899500374258E-1","1.6984855568691299E+0","6.2989815940680733E+0","2.7921204758059957E+1","1.0024154785050701E+0","1.215058560962404E-2"
"963","6.7254287460443896E-1","-4.2544999999999999E-1","5.9725093176883537E-1","2.5511336379777072E-1","-5.9504676412404200E-1","-7.1976184353026873E-1","1.6958336196310899E+0","6.2990060691322816E+0","2.7921313247546554E+1","1.0024355880734399E+0","1.215058560962404E-2"
"962","6.7308707019888026E-1","-4.2544999999999999E-1","5.9663330850006835E-1","2.5406697183474053E-1","-5.9695306246991575E-1","-7.2092109866649001E-1","1.6931741606228301E+0","6.2990305778098934E+0","2.7921421886029734E+1","1.0024556339578701E+0","1.215058560962404E-2"
"961","6.7362968171099002E-1","-4.2544999999999999E-1","5.9601638656746614E-1","2.5301831040053291E-1","-5.9885948357873131E-1","-7.2207674993734339E-1","1.6905071914592700E+0","6.2990551197208449E+0","2.7921530671824801E+1","1.0024756155915699E+0","1.215058560962404E-2"
"960","6.7417070896612263E-1","-4.2544999999999999E-1","5.9540017288494085E-1","2.5196738802104551E-1","-6.0076602954055380E-1","-7.2322878687345138E-1","1.6878327238355699E+0","6.2990796944848446E+0","2.7921639603246064E+1","1.0024955324128799E+0","1.215058560962404E-2"
"959","6.7471015181036798E-1","-4.2544999999999999E-1","5.9478467435900473E-1","2.5091421322218166E-1","-6.0267270242885385E-1","-7.2437719900970776E-1","1.6851507695265999E+0","6.2991043017213402E+0","2.7921748678606651E+1","1.0025153838662899E+0","1.215058560962404E-2"
"958","6.7524801010659519E-1","-4.2544999999999999E-1","5.9416989788765173E-1","2.4985879453269125E-1","-6.0457950429665797E-1","-7.2552197588701217E-1","1.6824613403887001E+0","6.2991289410495845E+0","2.7921857896218853E+1","1.0025351694014899E+0","1.215058560962404E-2"
"957","6.7578428373679222E-1","-4.2544999999999999E-1","5.9355585036037939E-1","2.4880114048231042E-1","-6.0648643717816320E-1","-7.2666310705159787E-1","1.6797644483594401E+0","6.2991536120886140E+0","2.7921967254393987E+1","1.0025548884722100E+0","1.215058560962404E-2"
"956","6.7631897260196228E-1","-4.2544999999999999E-1","5.9294253865837920E-1","2.4774125960164053E-1","-6.0839350308842832E-1","-7.2780058205494191E-1","1.6770601054577601E+0","6.2991783144572642E+0","2.7922076751442489E+1","1.0025745405396500E+0","1.215058560962404E-2"
"955","6.7685207662082036E-1","-4.2544999999999999E-1","5.9232996965329865E-1","2.4667916042305044E-1","-6.1030070402140391E-1","-7.2893439045486597E-1","1.6743483237855501E+0","6.2992030477742036E+0","2.7922186385674038E+1","1.0025941250687300E+0","1.215058560962404E-2"
"954","6.7738359573184104E-1","-4.2544999999999999E-1","5.9171815020851248E-1","2.4561485147887882E-1","-6.1220804195187195E-1","-7.3006452181417469E-1","1.6716291155264700E+0","6.2992278116579046E+0","2.7922296155397458E+1","1.0026136415311699E+0","1.215058560962404E-2"
"953","6.7791352989119202E-1","-4.2544999999999999E-1","5.9110708717709204E-1","2.4454834130301029E-1","-6.1411551883271931E-1","-7.3119096570247710E-1","1.6689024929480500E+0","6.2992526057267106E+0","2.7922406058920998E+1","1.0026330894026401E+0","1.215058560962404E-2"
"952","6.7844187907385045E-1","-4.2544999999999999E-1","5.9049678740223754E-1","2.4347963842978149E-1","-6.1602313659533481E-1","-7.3231371169562243E-1","1.6661684684018201E+0","6.2992774295987877E+0","2.7922516094552126E+1","1.0026524681654900E+0","1.215058560962404E-2"
"951","6.7896864327393003E-1","-4.2544999999999999E-1","5.8988725771827089E-1","2.4240875139351531E-1","-6.1793089715055249E-1","-7.3343274937493885E-1","1.6634270543221701E+0","6.2993022828921843E+0","2.7922626260597774E+1","1.0026717773065299E+0","1.215058560962404E-2"
"950","6.7949382250402890E-1","-4.2544999999999999E-1","5.8927850494779732E-1","2.4133568872910396E-1","-6.1983880238610511E-1","-7.3454806832923891E-1","1.6606782632293300E+0","6.2993271652248071E+0","2.7922736555364260E+1","1.0026910163191500E+0","1.215058560962404E-2"
"949","6.8001741679504357E-1","-4.2544999999999999E-1","5.8867053590409135E-1","2.4026045897168052E-1","-6.2174685416750641E-1","-7.3565965815332279E-1","1.6579221077276700E+0","6.2993520762144719E+0","2.7922846977157491E+1","1.0027101847011199E+0","1.215058560962404E-2"
"948","6.8053942619769747E-1","-4.2544999999999999E-1","5.8806335738909454E-1","2.3918307065559613E-1","-6.2365505433803925E-1","-7.3676750844883865E-1","1.6551586005071099E+0","6.2993770154788820E+0","2.7922957524282882E+1","1.0027292819566300E+0","1.215058560962404E-2"
"947","6.8105985078041653E-1","-4.2544999999999999E-1","5.8745697619356774E-1","2.3810353231569756E-1","-6.2556340471668115E-1","-7.3787160882476988E-1","1.6523877543438801E+0","6.2994019826356507E+0","2.7923068195045445E+1","1.0027483075940800E+0","1.215058560962404E-2"
"946","6.8157869063092980E-1","-4.2544999999999999E-1","5.8685139909734030E-1","2.3702185248600438E-1","-6.2747190709942813E-1","-7.3897194889683238E-1","1.6496095821000101E+0","6.2994269773023248E+0","2.7923178987749889E+1","1.0027672611289200E+0","1.215058560962404E-2"
"945","6.8209594585593836E-1","-4.2544999999999999E-1","5.8624663286862355E-1","2.3593803969981156E-1","-6.2938056325828073E-1","-7.4006851828799936E-1","1.6468240967242800E+0","6.2994519990963749E+0","2.7923289900700603E+1","1.0027861420806199E+0","1.215058560962404E-2"
"944","6.8261161658059388E-1","-4.2544999999999999E-1","5.8564268426351740E-1","2.3485210248993624E-1","-6.3128937494034687E-1","-7.4116130662896595E-1","1.6440313112529501E+0","6.2994770476352357E+0","2.7923400932201805E+1","1.0028049499749201E+0","1.215058560962404E-2"
"943","6.8312570294900343E-1","-4.2544999999999999E-1","5.8503956002616686E-1","2.3376404938815162E-1","-6.3319834386812779E-1","-7.4225030355791521E-1","1.6412312388095800E+0","6.2995021225362917E+0","2.7923512080557494E+1","1.0028236843427101E+0","1.215058560962404E-2"
"942","6.8363820512408902E-1","-4.2544999999999999E-1","5.8443726688829201E-1","2.3267388892512533E-1","-6.3510747173872717E-1","-7.4333549872086413E-1","1.6384238926059400E+0","6.2995272234169022E+0","2.7923623344071547E+1","1.0028423447211701E+0","1.215058560962404E-2"
"941","6.8414912328785449E-1","-4.2544999999999999E-1","5.8383581156934228E-1","2.3158162963005538E-1","-6.3701676022406806E-1","-7.4441688177149157E-1","1.6356092859417000E+0","6.2995523498944275E+0","2.7923734721047865E+1","1.0028609306515499E+0","1.215058560962404E-2"
"940","6.8465845764094857E-1","-4.2544999999999999E-1","5.8323520077535751E-1","2.3048728003086574E-1","-6.3892621096953006E-1","-7.4549444237200169E-1","1.6327874322059399E+0","6.2995775015861968E+0","2.7923846209790199E+1","1.0028794416815801E+0","1.215058560962404E-2"
"939","6.8516620840298526E-1","-4.2544999999999999E-1","5.8263544119960131E-1","2.2939084865375822E-1","-6.4083582559444141E-1","-7.4656817019264365E-1","1.6299583448764501E+0","6.2996026781095855E+0","2.7923957808602502E+1","1.0028978773645700E+0","1.215058560962404E-2"
"938","6.8567237581214358E-1","-4.2544999999999999E-1","5.8203653952238177E-1","2.2829234402326623E-1","-6.4274560569120709E-1","-7.4763805491194424E-1","1.6271220375204900E+0","6.2996278790820091E+0","2.7924069515788918E+1","1.0029162372590901E+0","1.215058560962404E-2"
"937","6.8617696012687435E-1","-4.2544999999999999E-1","5.8143850240786166E-1","2.2719177466124024E-1","-6.4465555282494791E-1","-7.4870408621828877E-1","1.6242785237969000E+0","6.2996531041207540E+0","2.7924181329652999E+1","1.0029345209288301E+0","1.215058560962404E-2"
"936","6.8667996162218981E-1","-4.2544999999999999E-1","5.8084133651090986E-1","2.2608914908849725E-1","-6.4656566853369513E-1","-7.4976625380659079E-1","1.6214278174517400E+0","6.2996783528434710E+0","2.7924293248499932E+1","1.0029527279430499E+0","1.215058560962404E-2"
"935","6.8718138059087042E-1","-4.2544999999999999E-1","5.8024504846477976E-1","2.2498447582501108E-1","-6.4847595432269944E-1","-7.5082454738599502E-1","1.6185699323282201E+0","6.2997036248675684E+0","2.7924405270633823E+1","1.0029708578773500E+0","1.215058560962404E-2"
"934","6.8768121735357346E-1","-4.2544999999999999E-1","5.7964964489805626E-1","2.2387776338110871E-1","-6.5038641168162337E-1","-7.5187895666569071E-1","1.6157048823499400E+0","6.2997289198106152E+0","2.7924517394359476E+1","1.0029889103123100E+0","1.215058560962404E-2"
"933","6.8817947223878451E-1","-4.2544999999999999E-1","5.7905513241855633E-1","2.2276902027258574E-1","-6.5229704205865136E-1","-7.5292947137165078E-1","1.6128326815405900E+0","6.2997542372904496E+0","2.7924629617982909E+1","1.0030068848331199E+0","1.215058560962404E-2"
"932","6.8867614560014889E-1","-4.2544999999999999E-1","5.7846151761847797E-1","2.2165825500814534E-1","-6.5420784687815903E-1","-7.5397608123791993E-1","1.6099533440138900E+0","6.2997795769247409E+0","2.7924741939809373E+1","1.0030247810320501E+0","1.215058560962404E-2"
"931","6.8917123780761669E-1","-4.2544999999999999E-1","5.7786880707749300E-1","2.2054547609490768E-1","-6.5611882753391981E-1","-7.5501877600736234E-1","1.6070668839748601E+0","6.2998049383314303E+0","2.7924854358145346E+1","1.0030425985061400E+0","1.215058560962404E-2"
"930","6.8966474925072063E-1","-4.2544999999999999E-1","5.7727700735758003E-1","2.1943069203650606E-1","-6.5802998538962787E-1","-7.5605754543404857E-1","1.6041733157221900E+0","6.2998303211285487E+0","2.7924966871297684E+1","1.0030603368574000E+0","1.215058560962404E-2"
"929","6.9015668033824629E-1","-4.2544999999999999E-1","5.7668612500677352E-1","2.1831391133270101E-1","-6.5994132177965203E-1","-7.5709237928092776E-1","1.6012726536463899E+0","6.2998557249342735E+0","2.7925079477573906E+1","1.0030779956940299E+0","1.215058560962404E-2"
"928","6.9064703149836004E-1","-4.2544999999999999E-1","5.7609616655587792E-1","2.1719514247943139E-1","-6.6185283800789185E-1","-7.5812326732194812E-1","1.5983649122316199E+0","6.2998811493669047E+0","2.7925192175282056E+1","1.0030955746294701E+0","1.215058560962404E-2"
"927","6.9113580317662526E-1","-4.2544999999999999E-1","5.7550713852031810E-1","2.1607439396975744E-1","-6.6376453534615143E-1","-7.5915019934153127E-1","1.5954501060557600E+0","6.2999065940449563E+0","2.7925304962731154E+1","1.0031130732828499E+0","1.215058560962404E-2"
