"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1212","7.8314914257686297E-1","1.3737337144495927E-27","-1.5251316104440136E-15","-9.4303896259158824E-15","4.3699573827073607E-1","7.0535432343279289E-2","3.0203170964443200E+0","3.9539352100731575E+0","1.7526425970909475E+1","2.0220985156023900E+2","1.215058560962404E-2"
"1211","7.8317325034917040E-1","1.2275230834545413E-27","-1.9568105574215153E-15","-4.5489733377731171E-15","4.3690079503119628E-1","7.1070202399985974E-2","3.0203007826562200E+0","3.9539950873088152E+0","1.7526691385966210E+1","2.0223814830196599E+2","1.215058560962404E-2"
"1210","7.8319753573062789E-1","1.2186373482477490E-27","-2.1989740023388412E-15","-5.8352279043413677E-15","4.3680515151495614E-1","7.1604785955094313E-2","3.0202843529234098E+0","3.9540553943282211E+0","1.7526958706105511E+1","2.0226664706247101E+2","1.215058560962404E-2"
"1209","7.8322199856050023E-1","2.9532930787256805E-28","-1.7716843708354349E-15","-5.7616855718843331E-15","4.3670880833421249E-1","7.2139181745246320E-2","3.0202678074483700E+0","3.9541161304781496E+0","1.7527227928431856E+1","2.0229534751134500E+2","1.215058560962404E-2"
"1208","7.8324663867705957E-1","8.2847304713117959E-28","-1.5317515750979404E-15","-8.5009336611306593E-15","4.3661176610484947E-1","7.2673388510530720E-2","3.0202511464347999E+0","3.9541772951013310E+0","1.7527499050031796E+1","2.0232424931583401E+2","1.215058560962404E-2"
"1207","7.8327145591758740E-1","8.9228873583845065E-28","-2.2616844665274494E-15","-6.8932971009034784E-15","4.3651402544638185E-1","7.3207404994497072E-2","3.0202343700876502E+0","3.9542388875362491E+0","1.7527772067973068E+1","2.0235335214192600E+2","1.215058560962404E-2"
"1206","7.8329645011839333E-1","1.1338190143294774E-27","-1.4787343536045637E-15","-2.0597580614529955E-15","4.3641558698191812E-1","7.3741229944174494E-2","3.0202174786131399E+0","3.9543009071172408E+0","1.7528046979305007E+1","2.0238265565244200E+2","1.215058560962404E-2"
"1205","7.8332162111479953E-1","-7.8065172512955843E-28","-1.9490135033051993E-15","-4.2909114046752377E-15","4.3631645133820279E-1","7.4274862110088533E-2","3.0202004722186802E+0","3.9543633531745965E+0","1.7528323781059022E+1","2.0241215951009499E+2","1.215058560962404E-2"
"1204","7.8334696874115961E-1","4.8919975960634153E-28","-1.5947235412355843E-15","-1.4075035453557426E-15","4.3621661914552529E-1","7.4808300246274953E-2","3.0201833511129399E+0","3.9544262250344464E+0","1.7528602470248089E+1","2.0244186337303799E+2","1.215058560962404E-2"
"1203","7.8337249283086130E-1","7.0084166971663748E-28","-1.3062916627010075E-15","-8.7684871713444489E-15","4.3611609103774013E-1","7.5341543110299267E-2","3.0201661155058201E+0","3.9544895220187919E+0","1.7528883043866866E+1","2.0247176690043699E+2","1.215058560962404E-2"
"1202","7.8339819321631743E-1","-1.9580920114935305E-28","-2.1795091240247146E-15","-5.0992145125591053E-15","4.3601486765225528E-1","7.5874589463273467E-2","3.0201487656084001E+0","3.9545532434457358E+0","1.7529165498892748E+1","2.0250186974646900E+2","1.215058560962404E-2"
"1201","7.8342406972899747E-1","3.0259942859726251E-28","-1.8889783368555970E-15","-2.9733859783829597E-15","4.3591294962996036E-1","7.6407438069872949E-2","3.0201313016330200E+0","3.9546173886291811E+0","1.7529449832284502E+1","2.0253217156581400E+2","1.215058560962404E-2"
"1200","7.8345012219940946E-1","-7.9034526757739966E-28","-2.2395799161008420E-15","-5.0583992220780999E-15","4.3581033761525911E-1","7.6940087698348203E-2","3.0201137237931799E+0","3.9546819568790221E+0","1.7529736040983121E+1","2.0256267200954500E+2","1.215058560962404E-2"
"1199","7.8347635045711250E-1","-8.6385449873251194E-28","-1.8304658376494042E-15","-2.0288799315388309E-15","4.3570703225602181E-1","7.7472537120547122E-2","3.0200960323036101E+0","3.9547469475011976E+0","1.7530024121912081E+1","2.0259337072787201E+2","1.215058560962404E-2"
"1198","7.8350275433072614E-1","-1.0948834696643660E-27","-1.6191570371499629E-15","-1.9817916310681957E-15","4.3560303420355917E-1","7.8004785111923380E-2","3.0200782273802198E+0","3.9548123597975371E+0","1.7530314071976630E+1","2.0262426736865001E+2","1.215058560962404E-2"
"1197","7.8352933364792943E-1","-1.5246296515168521E-27","-1.3444047430363535E-15","-6.6164622167354765E-15","4.3549834411262167E-1","7.8536830451559708E-2","3.0200603092401002E+0","3.9548781930659604E+0","1.7530605888064692E+1","2.0265536157750500E+2","1.215058560962404E-2"
"1196","7.8355608823546119E-1","-3.5979132663211331E-28","-1.9576451890230256E-15","-3.3709936747408853E-15","4.3539296264136468E-1","7.9068671922174927E-2","3.0200422781015499E+0","3.9549444466004342E+0","1.7530899567046660E+1","2.0268665299965201E+2","1.215058560962404E-2"
"1195","7.8358301791914553E-1","-1.1987664456759122E-28","-1.3505501624110403E-15","-7.6971470686304670E-15","4.3528689045132446E-1","7.9600308310153314E-2","3.0200241341840002E+0","3.9550111196909521E+0","1.7531195105775325E+1","2.0271814127549200E+2","1.215058560962404E-2"
"1194","7.8361012252386453E-1","-8.3315836524044980E-28","-2.3676122521731282E-15","-4.5827063213133427E-15","4.3518012820741830E-1","8.0131738405539124E-2","3.0200058777080798E+0","3.9550782116236061E+0","1.7531492501086181E+1","2.0274982604650000E+2","1.215058560962404E-2"
"1193","7.8363740187360009E-1","2.8402016297969113E-28","-2.0775385241475629E-15","-3.0320652773479834E-15","4.3507267657786436E-1","8.0662961002069197E-2","3.0199875088955799E+0","3.9551457216804509E+0","1.7531791749796824E+1","2.0278170695148501E+2","1.215058560962404E-2"
"1192","7.8366485579140610E-1","1.1152397426933749E-27","-2.0828751873517345E-15","-3.2950306075823300E-15","4.3496453623425207E-1","8.1193974897181734E-2","3.0199690279694300E+0","3.9552136491398486E+0","1.7532092848708484E+1","2.0281378362577900E+2","1.215058560962404E-2"
"1191","7.8369248409943260E-1","1.2372165657170718E-27","-1.4055866433637690E-15","2.1005309290998301E-16","4.3485570785144523E-1","8.1724778892029920E-2","3.0199504351537199E+0","3.9552819932761683E+0","1.7532395794604689E+1","2.0284605570456699E+2","1.215058560962404E-2"
"1190","7.8372028661893289E-1","-4.4751823004505396E-29","-1.6621785149489757E-15","-9.6436167497571359E-15","4.3474619210756899E-1","8.2255371791489548E-2","3.0199317306736901E+0","3.9553507533597969E+0","1.7532700584251319E+1","2.0287852282183499E+2","1.215058560962404E-2"
"1189","7.8374826317024338E-1","8.7774844624081312E-28","-1.4648353426303064E-15","-6.2735814979831132E-15","4.3463598968404416E-1","8.2785752404190435E-2","3.0199129147556998E+0","3.9554199286575669E+0","1.7533007214398491E+1","2.0291118460709501E+2","1.215058560962404E-2"
"1188","7.8377641357282146E-1","4.2376848049109693E-28","-2.2798459739989490E-15","-3.9835113991269689E-15","4.3452510126550459E-1","8.3315919542516936E-2","3.0198939876272499E+0","3.9554895184323224E+0","1.7533315681778653E+1","2.0294404068991801E+2","1.215058560962404E-2"
"1187","7.8380473764523506E-1","-1.5218833235644045E-28","-6.8918899036792852E-16","4.8157125044544994E-15","4.3441352753976875E-1","8.3845872022621906E-2","3.0198749495169701E+0","3.9555595219430084E+0","1.7533625983106965E+1","2.0297709069908601E+2","1.215058560962404E-2"
"1186","7.8383323520516568E-1","9.4883430382102725E-28","-1.0552967573427554E-15","2.2265205942626797E-15","4.3430126919788864E-1","8.4375608664445975E-2","3.0198558006546001E+0","3.9556299384448765E+0","1.7533938115082215E+1","2.0301033425887599E+2","1.215058560962404E-2"
"1185","7.8386190606941453E-1","-7.3137632601992491E-28","-1.2422923262312378E-15","8.2757444938520692E-16","4.3418832693406040E-1","8.4905128291729845E-2","3.0198365412709900E+0","3.9557007671894517E+0","1.7534252074386668E+1","2.0304377099393901E+2","1.215058560962404E-2"
"1184","7.8389075005390929E-1","1.5207521286115686E-27","-7.4700071615974344E-16","-4.7860639428285361E-16","4.3407470144564092E-1","8.5434429732029152E-2","3.0198171715980902E+0","3.9557720074245042E+0","1.7534567857685953E+1","2.0307740052530801E+2","1.215058560962404E-2"
"1183","7.8391976697371168E-1","1.4003908959958453E-27","-1.7858039473817494E-15","-1.5760767806220207E-15","4.3396039343309006E-1","8.5963511816713994E-2","3.0197976918689600E+0","3.9558436583939360E+0","1.7534885461628551E+1","2.0311122247474501E+2","1.215058560962404E-2"
"1182","7.8394895664302189E-1","-4.4299401597563175E-28","-1.8344806410636666E-15","-2.7457380014256656E-15","4.3384540359997698E-1","8.6492373381004545E-2","3.0197781023177699E+0","3.9559157193380274E+0","1.7535204882846884E+1","2.0314523645945300E+2","1.215058560962404E-2"
"1181","7.8397831887517888E-1","-1.3360907877593122E-28","-9.6137836853947704E-16","-4.8322688986657097E-15","4.3372973265295128E-1","8.7021013263968147E-2","3.0197584031797300E+0","3.9559881894933739E+0","1.7535526117957044E+1","2.0317944209786901E+2","1.215058560962404E-2"
"1180","7.8400785348266433E-1","5.3201282115820521E-28","-1.7659968768542022E-15","-1.2113108892981009E-15","4.3361338130173510E-1","8.7549430308532655E-2","3.0197385946911601E+0","3.9560610680928905E+0","1.7535849163558812E+1","2.0321383900287401E+2","1.215058560962404E-2"
"1179","7.8403756027712113E-1","-1.3331825131726660E-27","-1.8029345519609436E-15","-1.1683191256685614E-15","4.3349635025905792E-1","8.8077623361508942E-2","3.0197186770894602E+0","3.9561343543658034E+0","1.7536174016235613E+1","2.0324842679060399E+2","1.215058560962404E-2"
"1178","7.8406743906934806E-1","7.2830667054100116E-28","-5.1565944192387978E-16","4.1164450525089186E-15","4.3337864024065753E-1","8.8605591273585110E-2","3.0196986506130798E+0","3.9562080475375510E+0","1.7536500672554084E+1","2.0328320507110300E+2","1.215058560962404E-2"
"1177","7.8409748966930104E-1","-3.6302243522568747E-28","-1.7212853184181194E-15","-5.8714104159512247E-15","4.3326025196531559E-1","8.9133332899366535E-2","3.0196785155015098E+0","3.9562821468302944E+0","1.7536829129066334E+1","2.0331817345369200E+2","1.215058560962404E-2"
"1176","7.8412771188610142E-1","-1.2068435551214292E-28","-1.4675906891017672E-15","-4.9971595430733210E-16","4.3314118615471769E-1","8.9660847097354640E-2","3.0196582719953500E+0","3.9563566514622703E+0","1.7537159382307077E+1","2.0335333154827401E+2","1.215058560962404E-2"
"1175","7.8415810552805443E-1","7.5496386412431592E-28","-2.0325567238907873E-15","-3.5388422888193167E-15","4.3302144353352601E-1","9.0188132729983772E-2","3.0196379203362000E+0","3.9564315606482570E+0","1.7537491428795697E+1","2.0338867896026201E+2","1.215058560962404E-2"
"1174","7.8418867040263751E-1","3.8580220220021602E-28","-1.7988031447923239E-15","-1.4119612887969642E-15","4.3290102482930465E-1","9.0715188663619245E-2","3.0196174607667201E+0","3.9565068735993716E+0","1.7537825265035352E+1","2.0342421529588100E+2","1.215058560962404E-2"
