"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1052","-9.8087945036975599E-1","-1.6787710996519494E-24","2.7717170019360263E-23","1.0107798002203889E-13","-4.9178426991809805E-2","-7.0781027388273483E-23","3.0115251073833900E+0","6.2184120845313267E+0","2.7564068014693301E+1","1.6763773819667900E+0","1.215058560962404E-2"
"1051","-1.0298154787759006E+0","4.1323535774406031E-24","6.7769062414373079E-24","1.4020628737169264E-13","4.9730202627680145E-2","8.0847144823390357E-23","3.0114951652712598E+0","6.2184131316391902E+0","2.7564072656159965E+1","1.6763620963393200E+0","1.215058560962404E-2"
"1050","-9.7988468248271110E-1","8.2738660305974907E-24","5.5067574915330147E-24","1.5593425660727511E-13","-5.1214552251313661E-2","-8.8669586219482109E-25","3.0114728782671101E+0","6.2184139110403596E+0","2.7564076110975531E+1","1.6763507187543201E+0","1.215058560962404E-2"
"1049","-1.0308098183048535E+0","-1.5226531222168891E-23","2.9239457932465141E-23","1.4391366603602444E-13","5.1715712793495031E-2","1.1256706224091551E-22","3.0114417172912198E+0","6.2184150007707517E+0","2.7564080941373103E+1","1.6763348110597200E+0","1.215058560962404E-2"
"1048","-9.7888991684528193E-1","-8.6667929145062106E-24","2.9455105928623042E-23","1.5536512116322601E-13","-5.3251742614494946E-2","-8.8689708710134442E-23","3.0114185436371601E+0","6.2184158111772190E+0","2.7564084533624413E+1","1.6763229809671401E+0","1.215058560962404E-2"
"1047","-1.0318041407065490E+0","2.3136061226595019E-23","-3.8027099797933406E-23","1.7267673228600016E-13","5.3700272530582641E-2","3.4638919888673697E-23","3.0113861634713102E+0","6.2184169435417713E+0","2.7564089553004461E+1","1.6763064510626799E+0","1.215058560962404E-2"
"1046","-9.7789515396490811E-1","-1.1949045585099195E-23","-9.1989471099458753E-23","1.5307821683498762E-13","-5.5290000262921572E-2","1.4265356671170994E-22","3.0113621034467899E+0","6.2184177849435169E+0","2.7564093282647114E+1","1.6762941686208901E+0","1.215058560962404E-2"
"1045","-1.0327984457294612E+0","-1.4316547936132442E-23","2.7114069879226202E-23","1.6701304978913534E-13","5.5683884137421008E-2","1.1798777058306956E-22","3.0113285037281199E+0","6.2184189599542687E+0","2.7564098491063003E+1","1.6762770163432901E+0","1.215058560962404E-2"
"1044","-9.7690039435399567E-1","2.6590953514986974E-23","-4.6744925706056293E-23","1.7591596095902688E-13","-5.7329327376039525E-2","1.5978478927148866E-22","3.0113035576481400E+0","6.2184198323400324E+0","2.7564102358047077E+1","1.6762642817298199E+0","1.215058560962404E-2"
"1043","-1.0337927331268000E+0","3.2611655347149527E-24","-1.3603076990927451E-22","1.9700539968468584E-13","5.7666549914682563E-2","1.6380719005346042E-22","3.0112687379744099E+0","6.2184210500108517E+0","2.7564107755560276E+1","1.6762465068962700E+0","1.215058560962404E-2"
"1042","-9.7590563852991863E-1","7.8503495569592905E-24","2.5666524398145811E-23","1.3892579882944128E-13","-5.9369726131184082E-2","-7.9303690425010402E-23","3.0112429061922601E+0","6.2184219533682779E+0","2.7564111759831011E+1","1.6762333203072901E+0","1.215058560962404E-2"
"1041","-1.0347870026564989E+0","-2.1964976797943035E-23","2.6036130729811049E-22","1.4594486597875930E-13","5.9648272165217120E-2","-4.2206155659489641E-22","3.0112068661190001E+0","6.2184232137142494E+0","2.7564117346508386E+1","1.6762149227087999E+0","1.215058560962404E-2"
"1040","-9.7491088701501094E-1","1.2117391324194061E-25","1.2575972530974658E-22","1.3089169367029650E-13","-6.1411198703603988E-2","-5.5967042340872891E-23","3.0111801490291801E+0","6.2184241480291664E+0","2.7564121488002957E+1","1.6762012843636500E+0","1.215058560962404E-2"
"1039","-1.0357812540812057E+0","-2.2876838012112141E-23","1.8415485318954175E-23","1.8288714865124237E-13","6.1629053194051042E-2","-2.2262458193428166E-23","3.0111428880667601E+0","6.2184254510671693E+0","2.7564127263919325E+1","1.6761822637804500E+0","1.215058560962404E-2"
"1038","-9.7391614033657259E-1","-2.1160528886560778E-23","9.4566477789668634E-24","1.6277788479819684E-13","-6.3453747266458013E-2","-4.2248283450014647E-23","3.0111152861079700E+0","6.2184264163242844E+0","2.7564131542569953E+1","1.6761681739224701E+0","1.215058560962404E-2"
"1037","-1.0367754871682708E+0","-5.3627693368816515E-25","5.1481240750442934E-23","1.5019878802798785E-13","6.3608895308383956E-2","-1.5881972427606889E-22","3.0110768037185500E+0","6.2184277620724799E+0","2.7564137507805821E+1","1.6761485300994701E+0","1.215058560962404E-2"
