"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1298","1.0144397876695617E+0","-3.2296721768816862E-27","2.0811378103659951E-33","-2.4634012624749056E-13","6.5091850558311981E-1","-6.0616058912016439E-32","3.4438267879098299E+0","2.5857414541548079E-1","1.1461696706789879E+0","1.0000000000045599E+0","1.215058560962404E-2"
"1297","1.0145112614940848E+0","-2.6816872176130664E-27","2.5106325894297499E-33","4.7832894368827694E-15","6.4995094162042411E-1","-1.1594747138092814E-31","3.4426465350270798E+0","2.5967141748294836E-1","1.1510334978887569E+0","1.0000000000017000E+0","1.215058560962404E-2"
"1296","1.0145829874839214E+0","2.4740374137461586E-27","-5.7467178440496282E-33","-2.5573368537668459E-13","6.4898367194550755E-1","-4.1817506233892385E-33","3.4414686217625499E+0","2.6077455258209392E-1","1.1559233138882277E+0","1.0000000000245399E+0","1.215058560962404E-2"
"1295","1.0146549665082629E+0","-5.0486895442474019E-27","-3.3715235096697145E-33","6.1375821550042418E-14","6.4801669958709707E-1","1.3230179514550039E-31","3.4402930496226700E+0","2.6188358634496328E-1","1.1608392766219238E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1294","1.0147271994362459E+0","-3.8802364609830854E-27","-2.0944605694646272E-33","-1.2140898552424983E-13","6.4705002760803387E-1","1.9766916695870999E-31","3.4391198201219102E+0","2.6299855461964272E-1","1.1657815449920017E+0","1.0000000000047800E+0","1.215058560962404E-2"
"1293","1.0147996871369120E+0","-1.9045491027120326E-27","1.4938711182707500E-33","-2.1034131962209903E-14","6.4608365910544019E-1","1.3051405631699583E-31","3.4379489347821299E+0","2.6411949347126695E-1","1.1707502788627182E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1292","1.0148724304791263E+0","-7.2913970372624952E-28","-6.7757316397640427E-33","4.8643026069774160E-14","6.4511759721104089E-1","-1.9787989783098191E-31","3.4367803951329399E+0","2.6524643918279139E-1","1.1757456390638534E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1291","1.0149454303314762E+0","2.3145179959610994E-27","-1.0517412443035941E-33","-1.6926534395075254E-13","6.4415184509229229E-1","1.5299064853423826E-31","3.4356142027117902E+0","2.6637942825587502E-1","1.1807677873946254E+0","1.0000000000169000E+0","1.215058560962404E-2"
"1290","1.0150186875622582E+0","-3.6968899667611393E-27","-4.2808242260124179E-33","1.5596546480756531E-14","6.4318640595145371E-1","1.0101982160006188E-31","3.4344503590635900E+0","2.6751849741175027E-1","1.1858168866275449E+0","1.0000000000086200E+0","1.215058560962404E-2"
"1289","1.0150922030393219E+0","2.5443383015822248E-28","5.5555067901570900E-33","6.5852589391430912E-14","6.4222128302768011E-1","6.8508092884567113E-32","3.4332888657412202E+0","2.6866368359200860E-1","1.1908931005118981E+0","1.0000000000000000E+0","1.215058560962404E-2"
